spkid,full_name,diameter,name,velocity,energy,per,moid,pdes,prefix,neo,pha,sats,H,G,M1,M2,K1,K2,PC,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per_y,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
20163818,163818 (2003 RX7),0.386,,26.865616682736178,3.2602088598649893e+19,498,0.0265,163818,,Y,Y,0,18.46,,,,,,,,0.516,5.649,,,,,,,,0.02,189,2461000.5,61000,2025-11-21.0,J2000,0.3546,1.229,0.793,10.39,241.00,245.91,357.89,1.67,0.723,2461003.42,2025-11-23.9,1.36,10.3,3.45,5.13,2.4e-09,8.2e-10,3.0e-09,2.4e-07,1.0e-06,1.2e-06,2.9e-06,1.1e-09,7.2e-10,4.0e-06,5.0e-07,APO,Otto Matic,8006,2003-09-06,2025-08-07,942,,,0,.52072,,,,,,,,,
20001915,  1915 Quetzalcoatl (1953 EA),0.5,Quetzalcoatl,18.669335575090322,3.42182360986745e+19,1.48e+03,0.109,1915,,Y,N,0,18.38,0.10,,,,,,,0.21,4.9,,0.784,0.430,,,SMU,,,13,2461000.5,61000,2025-11-21.0,J2000,0.5702,2.545,1.094,20.40,162.92,347.76,21.62,4.00,0.2428,2460911.46,2025-08-23.9,4.06,42.4,1.07,3.12,2.2e-07,8.2e-08,5.9e-07,6.6e-05,6.3e-05,9.2e-05,1.8e-04,1.3e-07,1.2e-08,7.5e-04,7.2e-05,AMO,Otto Matic,24702,1953-03-09,2020-10-25,55,0,1,0,.67784,,,,,,,,,
20297418,297418 (2000 SP43),0.407,,33.0619521747909,5.788020967328886e+19,267,0.0193,297418,,Y,Y,0,18.52,,,,,,,,0.388,6.314,,,,,,,,0.02,JPL 211,2461000.5,61000,2025-11-21.0,J2000,0.4669,0.8115,0.433,10.34,350.52,224.47,249.81,1.19,1.348,2461082.23,2026-02-10.7,0.731,7.5,3.79,7.1,5.7e-08,2.4e-09,4.6e-08,5.8e-06,1.6e-05,1.4e-05,1.6e-05,3.4e-09,5.9e-09,1.2e-05,1.2e-06,ATE,Otto Matic,9137,2000-09-25,2025-10-01,1169,0,1,0,.29664,,,,-2.1e-14,2.6e-15,,,,
20349219,349219 (2007 SV11),0.583,,22.617687997171227,7.961446175170018e+19,834,0.112,349219,,Y,N,0,18.13,,,,,,,,0.272,,,,,,,,,0.15,48,2461000.5,61000,2025-11-21.0,J2000,0.4940,1.734,0.877,32.22,292.21,23.73,349.26,2.59,0.4316,2461025.39,2025-12-15.8,2.28,43.4,2.76,3.85,1.2e-07,5.6e-09,2.1e-07,2.0e-05,1.3e-05,1.4e-05,1.4e-05,8.4e-09,2.1e-09,3.3e-05,4.1e-06,APO,Otto Matic,5957,2007-09-27,2024-01-18,191,,,0,.48605,,,,,,,,,
20153591,153591 (2001 SN263),2.0,,21.123436104947274,2.803554474724398e+21,1.02e+03,0.0472,153591,,Y,Y,2,17.11,,,,,,,,,3.423,,,,,,,,,320,2461000.5,61000,2025-11-21.0,J2000,0.4800,1.988,1.034,6.69,325.71,173.06,124.08,2.94,0.3517,2460647.68,2024-12-03.1,2.8,18.4,2.11,3.69,7.4e-09,5.1e-10,1.5e-08,2.1e-06,7.7e-06,8.3e-06,1.5e-06,7.5e-10,1.3e-10,4.3e-06,3.9e-07,AMO,Otto Matic,12672,1990-09-25,2025-06-05,3654,3,0,0,.2476,,,,,,,,,
20451124,451124 (2009 KC3),2.188,,16.62341469850057,2.2733814540971291e+21,2.1e+03,0.00649,451124,,Y,Y,0,18.08,,,,,,,,0.023,,,,,,,,,0.45,99,2461000.5,61000,2025-11-21.0,J2000,0.6984,3.21,0.968,10.01,340.11,337.26,300.39,5.45,0.1714,2461348.31,2026-11-03.8,5.75,2.53,0.149,2.73,3.5e-08,3.2e-07,4.2e-08,5.1e-06,1.0e-05,1.2e-05,1.6e-04,5.5e-07,2.6e-08,9.9e-04,3.2e-04,APO,Otto Matic,2394,2009-05-04,2015-11-23,456,11,8,1,.33781,,,,,,,,,
20003200,  3200 Phaethon (1983 TB),6.25,Phaethon,26.41800269409887,1.3382273257881129e+23,524,0.0187,3200,,Y,Y,0,14.39,,,,,,,,0.1066,3.604,,,,,B,F,,0.15,JPL 932,2461000.5,61000,2025-11-21.0,J2000,0.8897,1.271,0.140,22.31,265.10,322.31,163.98,2.40,0.6875,2460762.00,2025-03-27.4,1.43,7.28,2.73,4.51,4.7e-10,7.7e-10,6.3e-10,9.4e-08,1.7e-07,1.5e-07,1.2e-06,1.5e-09,6.2e-10,1.6e-06,4.7e-07,APO,Otto Matic,15317,1983-10-27,2025-10-03,8100,8,0,0,.34483,,,,-6.1e-15,3.7e-16,,,,
20516803,516803 (2010 JG88),0.463,,25.40852117729497,5.032590952619542e+19,588,0.0526,516803,,Y,N,0,19.51,,,,,,,,0.144,,,,,,,,,0.01,52,2461000.5,61000,2025-11-21.0,J2000,0.3845,1.374,0.846,30.61,213.33,106.08,184.62,1.90,0.6122,2461286.98,2026-09-03.4,1.61,20.5,3.74,4.6,6.1e-08,5.4e-09,8.2e-08,2.2e-05,1.5e-05,2.3e-05,2.3e-05,7.5e-09,3.6e-09,3.8e-05,3.5e-06,APO,Otto Matic,3111,2010-05-14,2018-11-19,226,,,0,.55866,,,,,,,,,
20514652,514652 (2005 SC71),0.741,,21.550436532124884,1.4840777325452585e+20,964,0.331,514652,,Y,N,0,18.31,,,,,,,,0.154,,,,,,,,,0.15,68,2461000.5,61000,2025-11-21.0,J2000,0.3828,1.91,1.179,32.38,196.49,117.88,262.33,2.64,0.3734,2461262.05,2026-08-09.5,2.64,129,3.19,3.67,4.4e-08,8.2e-09,8.5e-08,9.5e-06,1.1e-05,1.5e-05,1.1e-05,1.1e-08,2.4e-09,2.9e-05,6.2e-06,AMO,Otto Matic,6414,2005-09-30,2023-04-23,230,,,0,.56113,,,,,,,,,
20277616,277616 (2006 BN6),1.236,,18.538677655315123,5.096861118446316e+20,1.51e+03,0.169,277616,,Y,N,0,17.41,,,,,,,,0.119,5.45,,,,,,,,0.01,91,2461000.5,61000,2025-11-21.0,J2000,0.6920,2.581,0.795,18.71,249.39,338.77,280.92,4.37,0.2378,2461333.12,2026-10-19.6,4.15,65.7,0.838,2.98,4.1e-08,1.8e-08,1.0e-07,8.4e-06,4.7e-05,4.5e-05,1.1e-05,3.0e-08,2.4e-09,5.1e-05,1.5e-05,APO,Otto Matic,7041,2002-09-27,2022-01-06,399,,,0,.35446,,,,,,,,,
20419472,419472 (2010 DW1),0.459,,26.9094431664914,5.499679232334745e+19,495,0.00882,419472,,Y,Y,0,19.97,,,,,,,,0.088,,,,,,,,,0.00,JPL 83,2461000.5,61000,2025-11-21.0,J2000,0.2002,1.225,0.980,23.77,157.11,9.66,217.22,1.47,0.727,2461196.91,2026-06-05.4,1.36,3.43,3.51,5.12,5.0e-08,2.3e-09,6.0e-08,7.7e-06,6.1e-06,1.6e-05,2.1e-05,2.7e-09,2.0e-09,2.9e-05,1.4e-06,APO,Otto Matic,8428,2002-08-29,2025-09-25,385,,,0,.38068,,,,,,,,,
20411611,411611 (2011 QF14),0.358,,20.924401026183574,1.5777748574142435e+19,1.05e+03,0.0811,411611,,Y,N,0,18.75,,,,,,,,0.415,,,,,,,,,0.10,114,2461000.5,61000,2025-11-21.0,J2000,0.4833,2.026,1.047,3.40,138.26,297.33,293.15,3.00,0.3419,2461196.04,2026-06-04.5,2.88,31.5,2.31,3.66,2.5e-08,1.1e-08,4.8e-08,3.9e-06,4.7e-05,4.8e-05,1.4e-05,1.7e-08,2.9e-09,4.2e-05,8.9e-06,AMO,Otto Matic,11776,1989-02-09,2021-05-08,479,,,0,.46077,,,,,,,,,
20162116,162116 (1998 SA15),0.538,,21.516667219346292,5.662219674041803e+19,968,0.0473,162116,,Y,Y,0,19.54,,,,,,,,0.116,,,,,,,,,0.17,32,2461000.5,61000,2025-11-21.0,J2000,0.5585,1.916,0.846,7.11,114.17,331.45,56.34,2.99,0.3717,2460848.93,2025-06-22.4,2.65,18.4,2.29,3.71,6.3e-08,6.1e-09,1.2e-07,6.1e-06,9.9e-05,1.0e-04,1.3e-05,9.5e-09,1.8e-09,3.4e-05,4.6e-06,APO,Otto Matic,8971,1998-09-21,2023-04-14,91,,,0,.57485,,,,,,,,,
20417634,417634 (2006 XG1),0.418,,18.99685973712119,2.070057261364208e+19,1.41e+03,0.0149,417634,,Y,Y,0,18.57,,,,,,,,0.154,,,,,,,,,0.08,36,2461000.5,61000,2025-11-21.0,J2000,0.5956,2.458,0.994,20.49,38.45,344.15,334.55,3.92,0.2557,2461100.02,2026-02-28.5,3.85,5.82,1.56,3.15,1.6e-07,6.0e-08,4.0e-07,1.8e-05,5.0e-05,7.4e-05,6.9e-05,9.6e-08,9.4e-09,2.7e-04,5.2e-05,APO,Otto Matic,2956,2006-12-11,2015-01-14,171,,,0,.4789,,,,,,,,,
20159518,159518 (2001 FF7),1.784,,20.532880881716707,1.8800708109196885e+21,1.12e+03,0.339,159518,,Y,N,0,18.01,,,,,,,,0.038,,,,,,,,,0.03,60,2461000.5,61000,2025-11-21.0,J2000,0.4452,2.104,1.167,47.47,190.08,59.44,9.56,3.04,0.3229,2460970.89,2025-10-22.3,3.05,132,2.52,3.24,2.1e-07,3.2e-08,4.6e-07,3.8e-05,9.9e-06,6.2e-05,7.0e-05,4.6e-08,7.3e-09,2.2e-04,2.5e-05,AMO,Otto Matic,8771,2001-03-19,2025-03-24,281,,,0,.50769,,,,,,,,,
20275976,275976 (2001 XV10),2.381,,20.061664365113568,4.266797070295276e+21,1.2e+03,0.0601,275976,,Y,N,0,16.17,,,,,,,,0.094,6.41,,,,,,,,0.03,184,2461000.5,61000,2025-11-21.0,J2000,0.5853,2.204,0.914,22.35,31.37,342.06,147.65,3.49,0.3012,2460510.30,2024-07-18.7,3.27,23.4,2,3.34,4.0e-09,3.6e-09,8.8e-09,1.3e-07,8.8e-07,1.6e-06,2.2e-06,5.7e-09,7.4e-10,6.1e-06,2.9e-06,APO,Otto Matic,8586,2001-11-11,2025-05-15,814,,,0,.61279,,,,,,,,,
20244977,244977 (2004 BE68),0.495,,22.443628811611617,4.798346796300016e+19,853,0.0108,244977,,Y,Y,0,18.36,,,,,,,,0.235,,,,,,,,,0.17,113,2461000.5,61000,2025-11-21.0,J2000,0.4446,1.761,0.978,15.74,210.87,191.28,152.24,2.54,0.4218,2460639.61,2024-11-25.1,2.34,4.2,2.89,3.96,5.4e-08,2.2e-09,9.6e-08,6.2e-06,1.9e-05,2.0e-05,4.1e-06,3.1e-09,7.8e-10,9.5e-06,1.6e-06,APO,Otto Matic,7697,2004-01-27,2025-02-22,532,,,0,.50325,,,,,,,,,
20247517,247517 (2002 QY6),0.269,,32.9484622406758,1.6596519543911537e+19,270,0.106,247517,,Y,N,0,19.64,,,,,,,,0.357,,,,,,,,,0.01,JPL 125,2461000.5,61000,2025-11-21.0,J2000,0.6991,0.8171,0.246,12.75,164.17,355.41,341.62,1.39,1.334,2461014.27,2025-12-04.7,0.739,41.2,3.6,6.92,4.5e-08,3.3e-09,3.7e-08,6.3e-06,8.5e-06,1.0e-05,1.0e-05,5.6e-09,8.1e-09,7.7e-06,1.6e-06,ATE,Otto Matic,8450,2002-08-16,2025-10-04,620,,,0,.52067,,,,-2.5e-14,3.8e-15,,,,
20139289,139289 (2001 KR1),1.126,,26.533068781957983,7.893689123507253e+20,516,0.179,139289,,Y,N,0,17.80,,,,,,,,0.127,11.3,,,,,,,,0.24,174,2461000.5,61000,2025-11-21.0,J2000,0.8412,1.26,0.200,23.26,102.70,291.49,66.98,2.32,0.6972,2460904.43,2025-08-16.9,1.41,69.5,3.36,4.62,3.1e-08,2.8e-09,3.9e-08,5.7e-06,1.9e-05,1.7e-05,9.4e-06,5.1e-09,2.3e-09,1.3e-05,1.7e-06,APO,Otto Matic,8811,2001-05-18,2025-07-02,864,,,0,.5425,,,,,,,,,
20108519,108519 (2001 LF),1.423,,23.516385637879505,1.2515428644920204e+21,742,0.159,108519,,Y,N,0,17.94,,,,,,,,0.060,4.495,,,,,,,,0.61,232,2461000.5,61000,2025-11-21.0,J2000,0.2710,1.604,1.169,16.40,267.25,343.93,29.48,2.04,0.4854,2460939.77,2025-09-21.2,2.03,61.7,3.03,4.27,1.1e-08,5.7e-10,1.8e-08,4.5e-07,1.2e-06,2.5e-06,3.2e-06,7.2e-10,2.6e-10,6.5e-06,3.9e-07,AMO,Otto Matic,12897,1989-09-08,2024-12-30,1083,,,0,.5824,,,,,,,,,
20365449,365449 (2010 NJ1),0.215,,30.263764087646695,7.149096295436926e+18,348,0.155,365449,,Y,N,0,20.28,,,,,,,,0.264,,,,,,,,,0.04,63,2461000.5,61000,2025-11-21.0,J2000,0.5406,0.9685,0.445,11.22,128.23,358.58,128.90,1.49,1.034,2460875.86,2025-07-19.3,0.953,60.2,3.59,6.08,2.0e-07,1.4e-08,2.0e-07,7.0e-06,1.1e-05,1.3e-05,9.6e-05,2.1e-08,2.2e-08,9.0e-05,7.3e-06,ATE,Otto Matic,2988,2010-07-03,2018-09-07,197,,,0,.56761,,,,,,,,,
20451217,451217 (2009 XE11),2.72,,16.358029574526782,4.229203388973575e+21,2.2e+03,0.38,451217,,Y,N,0,17.00,,,,,,,,0.038,,,,,,,,,0.02,42,2461000.5,61000,2025-11-21.0,J2000,0.6106,3.315,1.291,14.06,99.79,107.71,197.73,5.34,0.1633,2461994.13,2028-08-10.6,6.04,148,0.855,2.8,1.1e-06,7.7e-08,3.7e-06,6.3e-05,3.8e-05,9.7e-05,1.0e-04,1.2e-07,5.7e-09,6.4e-04,7.7e-05,AMO,Otto Matic,8776,1997-12-26,2022-01-05,153,,,0,.41008,,,,,,,,,
20415986,415986 (2002 AT5),1.072,,18.24759549675783,3.221703194732568e+20,1.59e+03,0.22,415986,,Y,N,0,18.03,,,,,,,,0.088,,,,,,,,,0.37,51,2461000.5,61000,2025-11-21.0,J2000,0.5461,2.664,1.210,25.73,332.21,181.50,158.85,4.12,0.2266,2460299.56,2023-12-21.0,4.35,85.5,0.903,3.03,1.3e-07,9.8e-08,3.9e-07,1.7e-05,2.4e-05,3.8e-05,1.8e-05,1.5e-07,1.3e-08,5.1e-05,8.8e-05,AMO,Otto Matic,4872,2002-01-09,2015-05-13,184,,,0,.39366,,,,,,,,,
20675481,675481 (2015 XL128),0.492,,18.563868532428422,3.2234590537303273e+19,1.51e+03,0.192,675481,,Y,N,0,17.82,,,,,,,,0.563,,,,,,,,,0.08,48,2461000.5,61000,2025-11-21.0,J2000,0.7020,2.574,0.767,17.94,42.17,161.28,123.47,4.38,0.2386,2460483.03,2024-06-21.5,4.13,74.6,0.659,2.97,5.2e-08,3.1e-08,1.3e-07,1.1e-05,4.3e-05,4.4e-05,1.6e-05,5.3e-08,4.3e-09,5.8e-05,2.7e-05,APO,Otto Matic,10444,1995-07-07,2024-02-09,231,,,0,.40033,,,,,,,,,
20154993,154993 (2005 EA94),0.828,,24.181317814841584,2.606998742912756e+20,682,0.0749,154993,,Y,N,0,17.99,,,,,,,,0.195,13.761,,,,,,,,0.05,137,2461000.5,61000,2025-11-21.0,J2000,0.6637,1.517,0.510,10.32,104.06,309.03,55.64,2.52,0.5278,2460895.07,2025-08-07.5,1.87,29.1,2.9,4.23,2.1e-08,2.6e-09,3.2e-08,3.6e-06,1.7e-05,1.7e-05,3.9e-06,4.3e-09,1.3e-09,7.3e-06,1.7e-06,APO,Otto Matic,8371,2002-06-01,2025-05-02,550,,,0,.50071,,,,,,,,,
20006489,  6489 Golevka (1991 JX),0.53,Golevka,18.923861118456,4.187328127334911e+19,1.42e+03,0.0225,6489,,Y,Y,0,19.22,,,,,,,,0.151,6.026,,,,,Q,,,0.03,107,2461000.5,61000,2025-11-21.0,J2000,0.6188,2.477,0.944,2.26,208.71,69.53,252.42,4.01,0.2529,2461425.96,2027-01-20.4,3.9,8.74,1.16,3.18,2.2e-09,2.1e-09,5.0e-09,6.1e-07,2.2e-05,2.3e-05,1.7e-06,3.4e-09,3.2e-10,7.1e-06,1.8e-06,APO,Otto Matic,8968,1991-04-15,2015-11-03,1017,20,20,0,.62902,,,,-1.2e-14,1.5e-15,,,,
20450159,450159 (2000 JJ5),0.735,,21.550436532124884,1.4483183800868258e+20,964,0.0962,450159,,Y,N,0,19.03,,,,,,,,0.090,,,,,,,,,0.33,37,2461000.5,61000,2025-11-21.0,J2000,0.7025,1.91,0.568,9.44,59.81,50.93,268.47,3.25,0.3733,2461245.68,2026-07-24.1,2.64,37.5,1.98,3.58,1.2e-07,8.3e-09,2.3e-07,9.8e-06,6.2e-05,7.3e-05,8.8e-06,1.4e-08,2.4e-09,2.5e-05,6.3e-06,APO,Otto Matic,8562,2000-05-01,2023-10-10,185,,,0,.4574,,,,,,,,,
20385402,385402 (2002 WZ2),1.597,,18.98142140890096,1.1525561488224446e+21,1.41e+03,0.13,385402,,Y,N,0,17.17,,,,,,,,0.110,,,,,,,,,0.12,33,2461000.5,61000,2025-11-21.0,J2000,0.8845,2.462,0.284,51.27,261.27,48.20,356.46,4.64,0.2551,2461014.36,2025-12-04.8,3.86,50.6,2.43,2.52,1.3e-07,1.7e-08,3.3e-07,6.0e-05,1.6e-05,3.4e-05,2.1e-05,3.3e-08,2.7e-09,8.2e-05,1.5e-05,APO,Otto Matic,7047,2002-11-22,2022-03-09,182,,,0,.48844,,,,,,,,,
20465098,465098 (2006 UQ217),2.073,,17.22412470775128,2.0756881699654683e+21,1.89e+03,0.35,465098,,Y,N,0,16.62,,,,,,,,0.097,,,,,,,,,0.37,94,2461000.5,61000,2025-11-21.0,J2000,0.5895,2.99,1.227,22.22,84.57,240.27,272.12,4.75,0.1906,2461461.46,2027-02-24.9,5.17,136,1.45,2.87,6.8e-08,5.7e-08,2.2e-07,1.0e-05,2.1e-05,2.5e-05,3.2e-05,9.0e-08,5.4e-09,1.8e-04,5.4e-05,AMO,Otto Matic,5934,2006-10-31,2023-01-29,399,,,0,.49873,,,,,,,,,
20001866,  1866 Sisyphus (1972 XA),8.48,Sisyphus,21.646986606002596,2.2442556902107513e+23,952,0.104,1866,,Y,N,1,12.48,,,,,,,,0.15,2.4,,,,,S,,,,1130,2461000.5,61000,2025-11-21.0,J2000,0.5381,1.893,0.875,41.21,63.45,293.10,140.66,2.91,0.3783,2460628.68,2024-11-14.1,2.61,40.3,3.25,3.51,1.2e-09,4.6e-10,2.3e-09,4.9e-08,1.2e-07,1.4e-07,3.2e-07,7.1e-10,1.4e-10,7.3e-07,3.5e-07,APO,Otto Matic,25677,1955-01-26,2025-05-15,9672,0,1,0,.30111,,,,,,,,,
20228502,228502 (2001 TE2),0.302,,28.606064550757836,1.7702187598178963e+19,412,0.0663,228502,,Y,N,0,20.41,,,,,,,,0.194,13.14,,,,,,,,0.05,76,2461000.5,61000,2025-11-21.0,J2000,0.1966,1.084,0.870,7.63,171.10,35.78,310.64,1.30,0.8739,2461056.98,2026-01-16.4,1.13,25.8,3.66,5.69,3.8e-08,1.1e-09,4.1e-08,4.4e-06,2.3e-05,2.0e-05,2.5e-05,1.3e-09,1.4e-09,2.9e-05,6.4e-07,APO,Otto Matic,6914,2000-12-24,2019-11-29,486,,,0,.43147,,,,,,,,,
20419880,419880 (2011 AH37),0.982,,18.65834175595554,2.5892288169964303e+20,1.49e+03,0.0353,419880,,Y,Y,0,19.83,,,,,,,,0.026,,,,,,,,,0.06,57,2461000.5,61000,2025-11-21.0,J2000,0.6720,2.548,0.836,9.66,102.04,322.42,253.44,4.26,0.2423,2461440.34,2027-02-03.8,4.07,13.7,1.17,3.06,2.2e-08,9.7e-09,5.4e-08,9.9e-06,4.1e-05,4.1e-05,3.9e-06,1.6e-08,1.4e-09,1.8e-05,8.5e-06,APO,Otto Matic,4561,2010-09-24,2023-03-21,190,,,0,.54778,,,,,,,,,
20006053,  6053 (1993 BW3),3.72,,20.326225211723873,1.6704449480213414e+22,1.15e+03,0.222,6053,,Y,N,0,15.10,,,,,,,,0.140,2.573,,,,,Sq,,,0.08,385,2461000.5,61000,2025-11-21.0,J2000,0.5284,2.147,1.013,21.58,318.22,74.95,207.37,3.28,0.3133,2461487.73,2027-03-23.2,3.15,86.5,2.69,3.44,4.6e-10,8.2e-10,8.6e-10,1.3e-07,1.3e-07,1.6e-07,5.3e-07,1.3e-09,1.8e-10,2.0e-06,6.6e-07,APO,Otto Matic,17865,1976-06-04,2025-05-03,3314,,,0,.36088,,,,,,,,,
20096590, 96590 (1998 XB),0.882,,31.25746455402098,5.265057657350993e+20,316,0.114,96590,,Y,N,0,16.28,,,,,,,,0.489,520,,,,,S:,,,0.22,JPL 624,2461000.5,61000,2025-11-21.0,J2000,0.3512,0.9079,0.589,13.60,75.68,202.72,253.63,1.23,1.139,2461093.86,2026-02-22.3,0.865,44.3,3.88,6.49,1.7e-09,9.2e-11,1.5e-09,8.3e-08,1.9e-07,2.7e-07,8.2e-07,1.2e-10,1.7e-10,7.3e-07,4.8e-08,ATE,Otto Matic,12321,1992-01-01,2025-09-25,3843,8,7,0,.43871,,,,,,,,,
20231937,231937 (2001 FO32),0.55,,22.84946658211354,6.8222885149776036e+19,809,0.00346,231937,,Y,Y,0,17.58,,,,,,,,,39.905,,,,,,,,0.11,73,2461000.5,61000,2025-11-21.0,J2000,0.8258,1.699,0.296,39.01,181.71,123.36,20.13,3.10,0.445,2460955.26,2025-10-06.7,2.21,1.35,3.1,3.56,1.1e-07,4.3e-09,1.9e-07,2.5e-05,3.3e-06,1.9e-05,2.6e-06,7.8e-09,1.7e-09,5.8e-06,3.0e-06,APO,Otto Matic,8102,2001-03-23,2023-05-29,257,0,2,0,.35614,,,,,,,,,
20052750, 52750 (1998 KK17),1.059,,24.93220957655623,5.798281544815277e+20,623,0.163,52750,,Y,N,0,16.67,,,,,,,,0.471,26.43,,,,,,,,0.01,292,2461000.5,61000,2025-11-21.0,J2000,0.5249,1.427,0.678,11.17,141.31,334.16,98.23,2.18,0.5783,2460830.63,2025-06-04.1,1.7,63.3,2.97,4.52,2.4e-09,5.9e-10,3.3e-09,1.5e-07,3.7e-07,5.6e-07,2.0e-06,8.9e-10,3.6e-10,3.3e-06,3.8e-07,APO,Otto Matic,11643,1992-08-29,2024-07-15,2416,,,0,.38221,,,,,,,,,
20055408, 55408 (2001 TC2),0.461,,28.397258368387075,6.205052826418461e+19,421,0.147,55408,,Y,N,0,18.87,,,,,,,,0.342,,,,,,,,,0.01,122,2461000.5,61000,2025-11-21.0,J2000,0.2246,1.1,0.853,30.39,193.82,353.55,188.25,1.35,0.8544,2461201.51,2026-06-10.0,1.15,57.4,3.61,5.5,2.9e-09,9.3e-10,2.8e-09,4.5e-07,8.1e-07,1.3e-06,3.6e-06,1.1e-09,1.1e-09,4.4e-06,5.3e-07,APO,Otto Matic,16722,1979-11-13,2025-08-25,556,,,0,.54514,,,,,,,,,
20395207,395207 (2010 HQ80),0.724,,23.78481217622509,1.686184265614253e+20,717,0.00938,395207,,Y,Y,0,19.61,,,,,,,,0.022,,,,,,,,,0.14,86,2461000.5,61000,2025-11-21.0,J2000,0.4897,1.568,0.800,27.84,218.43,66.37,280.50,2.34,0.5021,2461158.84,2026-04-28.3,1.96,3.65,3.09,4.17,4.0e-08,4.0e-09,6.5e-08,9.1e-06,5.6e-06,9.0e-06,1.1e-05,5.9e-09,1.9e-09,2.2e-05,2.7e-06,APO,Otto Matic,5329,2010-04-21,2024-11-22,321,,,0,.52068,,,,,,,,,
20190119,190119 (2004 VA64),1.451,,18.950657334534345,8.616694116750792e+20,1.42e+03,0.299,190119,,Y,N,0,17.04,,,,,,,,0.121,,,,,,,,,0.70,62,2461000.5,61000,2025-11-21.0,J2000,0.8896,2.47,0.273,29.73,225.45,20.07,172.83,4.67,0.2539,2460319.91,2024-01-10.4,3.88,116,0.732,2.65,5.1e-08,1.7e-08,1.3e-07,1.7e-05,1.5e-05,1.6e-05,1.7e-05,3.1e-08,2.6e-09,6.1e-05,1.4e-05,APO,Otto Matic,7297,2004-11-10,2024-11-02,241,,,0,.56182,,,,,,,,,
20004179,  4179 Toutatis (1989 AC),5.4,Toutatis,18.676675593292167,4.313902363322399e+22,1.48e+03,0.00651,4179,,Y,Y,0,15.29,0.10,,,,,,1.70x2.03x4.26,0.405,176.,,,,,Sk,,,,716,2461000.5,61000,2025-11-21.0,J2000,0.6247,2.543,0.954,0.45,125.37,277.86,76.89,4.13,0.243,2460684.12,2025-01-08.6,4.06,2.54,1.29,3.14,1.3e-09,6.1e-10,3.6e-09,1.8e-07,2.2e-05,2.2e-05,3.6e-07,9.8e-10,8.7e-11,1.4e-06,5.3e-07,APO,Otto Matic,33325,1934-02-10,2025-05-08,7111,35,27,0,.26406,,-3.2e-13,9.3e-14,-7.6e-15,9.8e-16,,,,
20161989,161989 Cacus (1978 CA),1.9,Cacus,28.1049539008903,4.255165329759982e+21,434,0.0144,161989,,Y,Y,0,17.31,,,,,,,,0.09,3.7538,,0.910,0.484,,,S,,,289,2461000.5,61000,2025-11-21.0,J2000,0.2138,1.123,0.883,26.07,161.20,102.11,310.22,1.36,0.8286,2461060.59,2026-01-20.0,1.19,5.61,3.81,5.45,2.4e-09,4.7e-10,2.6e-09,1.5e-07,1.5e-07,4.5e-07,5.2e-07,5.7e-10,5.2e-10,6.6e-07,2.7e-07,APO,Otto Matic,16425,1978-02-08,2023-01-28,1795,5,0,0,.47369,,,,-9.2e-15,1.5e-15,,,,
20234145,234145 (2000 EW70),0.344,,30.760055676152867,3.0250979654066344e+19,332,0.0101,234145,,Y,Y,0,21.58,,,,,,,,0.045,33,,,,,,,,0.01,76,2461000.5,61000,2025-11-21.0,J2000,0.3213,0.9375,0.636,5.43,178.03,125.78,8.79,1.24,1.086,2460992.40,2025-11-12.9,0.908,3.92,3.97,6.35,4.3e-08,5.4e-10,4.0e-08,3.4e-06,4.8e-06,5.0e-06,4.7e-06,7.2e-10,9.5e-10,4.3e-06,2.9e-07,ATE,Otto Matic,6939,2000-03-09,2019-03-09,410,4,6,0,.52789,,,,,,,,,
20163243,163243 (2002 FB3),1.682,,34.12787816695998,4.3529775886565565e+21,243,0.00394,163243,,Y,Y,0,16.47,,,,,,,,0.172,6.231,,,,,,,,0.01,295,2461000.5,61000,2025-11-21.0,J2000,0.6016,0.7616,0.303,20.28,203.56,148.33,342.61,1.22,1.483,2461012.23,2025-12-02.7,0.665,1.53,4.25,7.41,6.0e-09,3.8e-10,4.4e-09,2.2e-07,4.1e-07,4.9e-07,3.3e-06,6.1e-10,1.1e-09,2.2e-06,1.8e-07,ATE,Otto Matic,8124,2002-03-18,2024-06-14,1532,,,0,.53119,,,,,,,,,
20469445,469445 (2002 LT24),0.143,,35.097513515512226,2.8291156013578614e+18,223,0.0114,469445,,Y,N,0,22.14,,,,,,,,0.136,,,,,,,,,0.02,67,2461000.5,61000,2025-11-21.0,J2000,0.4958,0.7201,0.363,0.77,165.65,283.09,302.27,1.08,1.613,2461036.29,2025-12-26.7,0.611,4.43,4.14,7.87,5.4e-08,9.9e-10,3.9e-08,2.0e-06,5.4e-04,5.4e-04,3.0e-05,1.5e-09,3.3e-09,1.8e-05,4.6e-07,ATE,Otto Matic,8065,2002-06-09,2024-07-08,287,,,0,.40714,,,,-6.0e-14,1.3e-15,,,,
